,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
1456,10314,44.0,53.18,11.0,2339.92,2017-12-27,Shipped,4.0,10.0,2004.0,Classic Cars,57.0,S24_1444,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
1457,10324,25.0,69.16,14.0,1729.0,2017-12-28,Shipped,4.0,11.0,2004.0,Classic Cars,57.0,S24_1444,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small
1458,"10336,45,100,4,5972.4,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,57,S24_1444,""La Corne D'abondance, Co."",(1) 42.34.2555,""265, boulevard Charonne"",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium",,,,,2017-12-29,,,,,,,,,,,,,,,,,,,
1459,10349,48.0,47.4,4.0,2275.2,2017-12-30,Shipped,4.0,12.0,2004.0,Classic Cars,57.0,S24_1444,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
1460,"10358,44,60.76,14,2673.44,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2017-12-31,,,,,,,,,,,,,,,,,,,
1461,10371,25.0,97.27,12.0,2431.75,2018-01-01,Shipped,1.0,1.0,2005.0,Classic Cars,57.0,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
1462,"10383,22,91.76,2,2018.72,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-01-02,,,,,,,,,,,,,,,,,,,
1463,"10394,31,50.29,2,1558.99,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-01-03,,,,,,,,,,,,,,,,,,,
1464,"10412,21,52.6,2,1104.6,5/3/2005 0:00,Shipped,2,5,2005,Classic Cars,57,S24_1444,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-01-04,,,,,,,,,,,,,,,,,,,
1465,"10425,55,46.82,1,2575.1,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,57,S24_1444,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Small",,,,,2018-01-05,,,,,,,,,,,,,,,,,,,
1466,10107,25.0,100.0,3.0,2845.75,2018-01-06,Shipped,1.0,2.0,2003.0,Motorcycles,112.0,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small
1467,"10120,35,98.05,1,3431.75,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,112,S24_1578,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2018-01-07,,,,,,,,,,,,,,,,,,,
1468,10134,35.0,93.54,3.0,3273.9,2018-01-08,Shipped,3.0,7.0,2003.0,Motorcycles,112.0,S24_1578,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
1469,10145,43.0,95.8,7.0,4119.4,2018-01-09,Shipped,3.0,8.0,2003.0,Motorcycles,112.0,S24_1578,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
1470,10159,44.0,100.0,15.0,5355.68,2018-01-10,Shipped,4.0,10.0,2003.0,Motorcycles,112.0,S24_1578,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
1471,10168,50.0,100.0,2.0,5747.5,2018-01-11,Shipped,4.0,10.0,2003.0,Motorcycles,112.0,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
1472,"10180,48,100,10,5355.36,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,112,S24_1578,Daedalus Designs Imports,20.16.1555,""184, chausse de Tournai"",,Lille,,59000,France,EMEA,Rance,Martine,Medium",,,,,2018-01-12,,,,,,,,,,,,,,,,,,,
1473,"10188,25,100,2,2535.75,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,112,S24_1578,Herkku Gifts,+47 2267 3215,""Drammen 121, PR 744 Sentrum"",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small",,,,,2018-01-13,,,,,,,,,,,,,,,,,,,
1474,10201,39.0,100.0,3.0,4351.23,2018-01-14,Shipped,4.0,12.0,2003.0,Motorcycles,112.0,S24_1578,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Medium
1475,"10211,25,90.16,15,2254,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,112,S24_1578,Auto Canal Petit,(1) 47.55.6555,""25, rue Lauriston"",,Paris,,75016,France,EMEA,Perrier,Dominique,Small",,,,,2018-01-15,,,,,,,,,,,,,,,,,,,
1476,"10223,32,91.29,2,2921.28,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,112,S24_1578,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small",,,,,2018-01-16,,,,,,,,,,,,,,,,,,,
1477,10237,20.0,100.0,8.0,2299.0,2018-01-17,Shipped,2.0,4.0,2004.0,Motorcycles,112.0,S24_1578,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small
1478,10251,26.0,100.0,3.0,2637.18,2018-01-18,Shipped,2.0,5.0,2004.0,Motorcycles,112.0,S24_1578,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small
1479,10263,42.0,100.0,3.0,4307.52,2018-01-19,Shipped,2.0,6.0,2004.0,Motorcycles,112.0,S24_1578,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium
1480,"10275,21,100,2,2153.76,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,112,S24_1578,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Small",,,,,2018-01-20,,,,,,,,,,,,,,,,,,,
1481,10285,34.0,100.0,7.0,3716.88,2018-01-21,Shipped,3.0,8.0,2004.0,Motorcycles,112.0,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Medium
1482,"10299,47,100,10,5455.76,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,112,S24_1578,""Toys of Finland, Co."",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium",,,,,2018-01-22,,,,,,,,,,,,,,,,,,,
1483,10309,21.0,100.0,6.0,2650.62,2018-01-23,Shipped,4.0,10.0,2004.0,Motorcycles,112.0,S24_1578,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
1484,10318,48.0,100.0,2.0,6437.28,2018-01-24,Shipped,4.0,11.0,2004.0,Motorcycles,112.0,S24_1578,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium
1485,10329,30.0,87.78,7.0,2633.4,2018-01-25,Shipped,4.0,11.0,2004.0,Motorcycles,112.0,S24_1578,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small
1486,"10339,27,84.39,10,2278.53,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,112,S24_1578,""Tokyo Collectables, Ltd"",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small",,,,,2018-01-26,,,,,,,,,,,,,,,,,,,
1487,10362,50.0,96.92,2.0,4846.0,2018-01-27,Shipped,1.0,1.0,2005.0,Motorcycles,112.0,S24_1578,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
1488,"10374,38,100,6,4197.1,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,112,S24_1578,""Australian Gift Network, Co"",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium",,,,,2018-01-28,,,,,,,,,,,,,,,,,,,
1489,10389,45.0,100.0,1.0,4597.65,2018-01-29,Shipped,1.0,3.0,2005.0,Motorcycles,112.0,S24_1578,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
1490,"10403,46,100,8,5287.7,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,112,S24_1578,""UK Collectables, Ltd."",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium",,,,,2018-01-30,,,,,,,,,,,,,,,,,,,
1491,"10417,35,100,3,3550.05,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,112,S24_1578,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2018-01-31,,,,,,,,,,,,,,,,,,,
1492,"10110,29,59.37,15,1721.73,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,50,S24_1628,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2018-02-01,,,,,,,,,,,,,,,,,,,
1493,"10123,50,59.87,1,2993.5,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,50,S24_1628,Atelier graphique,40.32.2555,""54, rue Royale"",,Nantes,,44000,France,EMEA,Schmitt,Carine,Small",,,,,2018-02-02,,,,,,,,,,,,,,,,,,,
1494,10137,26.0,49.81,1.0,1295.06,2018-02-03,Shipped,3.0,7.0,2003.0,Classic Cars,50.0,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
1495,"10148,47,56.85,8,2671.95,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,50,S24_1628,""Anna's Decorations, Ltd"",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small",,,,,2018-02-04,,,,,,,,,,,,,,,,,,,
1496,10161,23.0,53.33,7.0,1226.59,2018-02-05,Shipped,4.0,10.0,2003.0,Classic Cars,50.0,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small
1497,10172,34.0,42.76,5.0,1453.84,2018-02-06,Shipped,4.0,11.0,2003.0,Classic Cars,50.0,S24_1628,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small
1498,"10181,34,53.83,1,1830.22,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,""Drammen 121, PR 744 Sentrum"",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small",,,,,2018-02-07,,,,,,,,,,,,,,,,,,,
1499,10192,47.0,53.83,6.0,2530.01,2018-02-08,Shipped,4.0,11.0,2003.0,Classic Cars,50.0,S24_1628,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small
1500,10204,45.0,49.81,12.0,2241.45,2018-02-09,Shipped,4.0,12.0,2003.0,Classic Cars,50.0,S24_1628,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
1501,"10212,45,53.33,5,2399.85,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-02-10,,,,,,,,,,,,,,,,,,,
1502,10226,36.0,43.27,3.0,1557.72,2018-02-11,Shipped,1.0,2.0,2004.0,Classic Cars,50.0,S24_1628,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small
1503,"10241,21,40.25,10,845.25,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88.60.1555,""24, place Kluber"",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small",,,,,2018-02-12,,,,,,,,,,,,,,,,,,,
1504,10266,28.0,48.3,1.0,1352.4,2018-02-13,Shipped,3.0,7.0,2004.0,Classic Cars,50.0,S24_1628,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
1505,10278,35.0,45.28,1.0,1584.8,2018-02-14,Shipped,3.0,8.0,2004.0,Classic Cars,50.0,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
1506,10288,50.0,52.32,13.0,2616.0,2018-02-15,Shipped,3.0,9.0,2004.0,Classic Cars,50.0,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
1507,"10301,22,51.32,3,1129.04,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,50,S24_1628,""Norway Gifts By Mail, Co."",+47 2212 1555,""Drammensveien 126 A, PB 744 Sentrum"",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small",,,,,2018-02-16,,,,,,,,,,,,,,,,,,,
1508,"10311,45,49.3,8,2218.5,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-02-17,,,,,,,,,,,,,,,,,,,
1509,10321,48.0,42.26,5.0,2028.48,2018-02-18,Shipped,4.0,11.0,2004.0,Classic Cars,50.0,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small
1510,"10332,20,87.96,5,1759.2,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,50,S24_1628,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2018-02-19,,,,,,,,,,,,,,,,,,,
1511,10343,27.0,36.21,6.0,977.67,2018-02-20,Shipped,4.0,11.0,2004.0,Classic Cars,50.0,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
1512,10367,38.0,38.5,11.0,1463.0,2018-02-21,Resolved,1.0,1.0,2005.0,Classic Cars,50.0,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small
1513,"10379,32,100,3,3970.56,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2018-02-22,,,,,,,,,,,,,,,,,,,
1514,10407,64.0,40.25,10.0,2576.0,2018-02-23,On Hold,2.0,4.0,2005.0,Classic Cars,50.0,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
1515,"10420,37,60.37,13,2233.69,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,+61 2 9495 8555,""Monitor Money Building, 815 Pacific Hwy"",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small",,,,,2018-02-24,,,,,,,,,,,,,,,,,,,
1516,10106,28.0,88.63,4.0,2481.64,2018-02-25,Shipped,1.0,2.0,2003.0,Planes,109.0,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
1517,"10120,39,100,10,4651.53,4/29/2003 0:00,Shipped,2,4,2003,Planes,109,S24_1785,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2018-02-26,,,,,,,,,,,,,,,,,,,
1518,"10133,41,94.1,5,3858.1,6/27/2003 0:00,Shipped,2,6,2003,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2018-02-27,,,,,,,,,,,,,,,,,,,
1519,10145,40.0,87.54,16.0,3501.6,2018-02-28,Shipped,3.0,8.0,2003.0,Planes,109.0,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
1520,10168,49.0,100.0,11.0,6433.7,2018-03-01,Shipped,4.0,10.0,2003.0,Planes,109.0,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium
1521,"10210,27,98.48,9,2658.96,1/12/2004 0:00,Shipped,1,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,+81 06 6342 5555,""Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku"",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small",,,,,2018-03-02,,,,,,,,,,,,,,,,,,,
1522,"10223,34,100,11,3608.76,2/20/2004 0:00,Shipped,1,2,2004,Planes,109,S24_1785,""Australian Collectors, Co."",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium",,,,,2018-03-03,,,,,,,,,,,,,,,,,,,
1523,"10235,23,96.29,5,2214.67,4/2/2004 0:00,Shipped,2,4,2004,Planes,109,S24_1785,""Royal Canadian Collectables, Ltd."",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small",,,,,2018-03-04,,,,,,,,,,,,,,,,,,,
1524,10250,31.0,88.63,6.0,2747.53,2018-03-05,Shipped,2.0,5.0,2004.0,Planes,109.0,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
1525,"10262,34,97.38,1,3310.92,6/24/2004 0:00,Cancelled,2,6,2004,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium",,,,,2018-03-06,,,,,,,,,,,,,,,,,,,
1526,"10275,25,95.2,11,2380,7/23/2004 0:00,Shipped,3,7,2004,Planes,109,S24_1785,La Rochelle Gifts,40.67.8555,""67, rue des Cinquante Otages"",,Nantes,,44000,France,EMEA,Labrune,Janine,Small",,,,,2018-03-07,,,,,,,,,,,,,,,,,,,
1527,"10284,22,100,3,2310.88,8/21/2004 0:00,Shipped,3,8,2004,Planes,109,S24_1785,""Norway Gifts By Mail, Co."",+47 2212 1555,""Drammensveien 126 A, PB 744 Sentrum"",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small",,,,,2018-03-08,,,,,,,,,,,,,,,,,,,
1528,"10297,32,100,6,4061.76,9/16/2004 0:00,Shipped,3,9,2004,Planes,109,S24_1785,""Clover Collections, Co."",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium",,,,,2018-03-09,,,,,,,,,,,,,,,,,,,
1529,10308,31.0,100.0,9.0,3493.7,2018-03-10,Shipped,4.0,10.0,2004.0,Planes,109.0,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Medium
1530,10316,25.0,100.0,1.0,2872.25,2018-03-11,Shipped,4.0,11.0,2004.0,Planes,109.0,S24_1785,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
1531,10328,47.0,87.54,14.0,4114.38,2018-03-12,Shipped,4.0,11.0,2004.0,Planes,109.0,S24_1785,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
1532,"10339,21,50.65,7,1063.65,11/23/2004 0:00,Shipped,4,11,2004,Planes,109,S24_1785,""Tokyo Collectables, Ltd"",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small",,,,,2018-03-13,,,,,,,,,,,,,,,,,,,
1533,10353,28.0,71.73,2.0,2008.44,2018-03-14,Shipped,4.0,12.0,2004.0,Planes,109.0,S24_1785,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small
1534,"10374,46,94.1,3,4328.6,2/2/2005 0:00,Shipped,1,2,2005,Planes,109,S24_1785,""Australian Gift Network, Co"",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium",,,,,2018-03-15,,,,,,,,,,,,,,,,,,,
1535,"10386,33,41.71,11,1376.43,3/1/2005 0:00,Resolved,1,3,2005,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-03-16,,,,,,,,,,,,,,,,,,,
1536,10398,43.0,100.0,16.0,5552.16,2018-03-17,Shipped,1.0,3.0,2005.0,Planes,109.0,S24_1785,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
1537,10401,38.0,96.29,5.0,3659.02,2018-03-18,On Hold,2.0,4.0,2005.0,Planes,109.0,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium
1538,10416,47.0,88.63,6.0,4165.61,2018-03-19,Shipped,2.0,5.0,2005.0,Planes,109.0,S24_1785,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
1539,"10101,45,31.2,3,1404,1/9/2003 0:00,Shipped,1,1,2003,Vintage Cars,33,S24_1937,""Blauer See Auto, Co."",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small",,,,,2018-03-20,,,,,,,,,,,,,,,,,,,
1540,"10110,20,35.51,3,710.2,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,33,S24_1937,""AV Stores, Co."",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small",,,,,2018-03-21,,,,,,,,,,,,,,,,,,,
1541,10124,45.0,37.84,2.0,1702.8,2018-03-22,Shipped,2.0,5.0,2003.0,Vintage Cars,33.0,S24_1937,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
1542,10149,36.0,33.19,7.0,1194.84,2018-03-23,Shipped,3.0,9.0,2003.0,Vintage Cars,33.0,S24_1937,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small
1543,10162,37.0,27.22,5.0,1007.14,2018-03-24,Shipped,4.0,10.0,2003.0,Vintage Cars,33.0,S24_1937,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small
1544,10173,31.0,31.53,9.0,977.43,2018-03-25,Shipped,4.0,11.0,2003.0,Vintage Cars,33.0,S24_1937,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
1545,10182,39.0,36.84,6.0,1436.76,2018-03-26,Shipped,4.0,11.0,2003.0,Vintage Cars,33.0,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
1546,"10193,26,29.21,10,759.46,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,33,S24_1937,""Australian Collectables, Ltd"",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small",,,,,2018-03-27,,,,,,,,,,,,,,,,,,,
1547,"10205,32,37.17,5,1189.44,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Euro Shopping Channel,(91) 555 94 44,""C/ Moralzarzal, 86"",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small",,,,,2018-03-28,,,,,,,,,,,,,,,,,,,
1548,"10214,20,34.19,3,683.8,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,33,S24_1937,""Corrida Auto Replicas, Ltd"",(91) 555 22 82,""C/ Araquil, 67"",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small",,,,,2018-03-29,,,,,,,,,,,,,,,,,,,
1549,"10227,42,29.21,6,1226.82,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,33,S24_1937,""Saveley & Henriot, Co."",78.32.5555,""2, rue du Commerce"",,Lyon,,69004,France,EMEA,Saveley,Mary,Small",,,,,2018-03-30,,,,,,,,,,,,,,,,,,,
1550,10243,33.0,29.54,1.0,974.82,2018-03-31,Shipped,2.0,4.0,2004.0,Vintage Cars,33.0,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small
1551,10280,20.0,28.88,12.0,577.6,2018-04-01,Shipped,3.0,8.0,2004.0,Vintage Cars,33.0,S24_1937,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
1552,10288,29.0,38.17,1.0,1106.93,2018-04-02,Shipped,3.0,9.0,2004.0,Vintage Cars,33.0,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
1553,"10304,23,30.2,16,694.6,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30.59.8555,""67, avenue de l'Europe"",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small",,,,,2018-04-03,,,,,,,,,,,,,,,,,,,
